City,State,Latitude,Longitude,Elevation,Scenario/Code,Scenario/Year,Datetime,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Horizontal Infrared Radiation Intensity,Direct Normal Radiation,Diffuse Horizontal Radiation,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-07T16:00:00.000000,30.0,25.0,75,99099,412,563,113,70,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-07T17:00:00.000000,25.0,18.9,69,99107,418,370,73,16,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-07T18:00:00.000000,26.0,20.6,72,99099,421,0,28,26,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-07T19:00:00.000000,25.0,20.0,74,99092,414,0,1,23,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-07T20:00:00.000000,24.0,19.3,75,99092,414,0,0,10,0.0,7,7
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-07T21:00:00.000000,25.8,21.7,78,99092,414,0,0,3,1.9,7,7
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-07T22:00:00.000000,25.6,21.7,79,99092,411,0,0,4,2.0,7,7
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-07T23:00:00.000000,24.1,21.5,85,99092,410,0,0,1,2.0,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T00:00:00.000000,23.5,21.2,87,99092,414,0,0,3,2.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T01:00:00.000000,23.2,21.1,88,99092,412,0,0,357,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T02:00:00.000000,23.0,21.3,90,99092,410,0,0,350,2.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T03:00:00.000000,22.8,21.2,91,99092,405,0,0,339,1.9,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T04:00:00.000000,22.7,21.5,93,99092,406,0,0,336,1.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T05:00:00.000000,22.4,21.4,94,99077,403,0,0,338,1.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T06:00:00.000000,22.0,22.0,100,99077,394,236,23,340,5.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T07:00:00.000000,22.0,22.0,100,99077,388,507,75,60,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T08:00:00.000000,22.0,22.0,100,99085,387,547,147,324,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T09:00:00.000000,23.0,23.0,100,99099,398,631,169,60,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T10:00:00.000000,25.0,23.0,89,99114,415,682,174,60,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T11:00:00.000000,27.0,22.0,74,99129,414,718,178,330,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T12:00:00.000000,29.0,21.0,62,99143,421,814,160,330,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T13:00:00.000000,31.0,22.0,59,99157,424,779,151,330,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T14:00:00.000000,33.0,25.0,63,99150,427,659,172,290,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T15:00:00.000000,32.0,25.0,67,99150,429,578,174,260,3.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T16:00:00.000000,32.0,25.0,67,99143,429,518,115,300,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T17:00:00.000000,31.0,25.0,70,99143,423,426,62,320,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T18:00:00.000000,31.0,24.0,66,99107,419,0,20,305,0.0,3,3
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T19:00:00.000000,26.0,25.0,94,99071,416,0,1,280,3.1,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T20:00:00.000000,21.0,16.8,77,99071,409,0,0,313,6.2,7,7
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T21:00:00.000000,27.0,23.5,81,99071,404,0,0,304,1.5,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T22:00:00.000000,26.8,23.5,82,99071,405,0,0,319,1.6,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-08T23:00:00.000000,25.0,23.0,89,99071,403,0,0,338,1.9,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T00:00:00.000000,24.5,22.7,90,99071,405,0,0,342,2.3,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T01:00:00.000000,24.5,22.6,89,99071,409,0,0,343,1.9,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T02:00:00.000000,24.2,22.7,91,99071,402,0,0,346,1.8,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T03:00:00.000000,24.0,22.6,92,99071,398,0,0,339,2.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T04:00:00.000000,23.7,22.3,92,99071,395,0,0,336,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T05:00:00.000000,23.4,22.6,95,99070,393,0,0,331,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T06:00:00.000000,21.0,21.0,100,99085,394,249,21,319,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T07:00:00.000000,23.0,23.0,100,99099,394,572,58,312,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T08:00:00.000000,25.0,24.0,94,99121,392,654,101,317,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T09:00:00.000000,28.0,25.0,84,99136,399,668,149,331,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T10:00:00.000000,30.0,26.0,79,99150,409,722,172,338,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T11:00:00.000000,32.0,26.0,71,99157,409,671,220,300,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T12:00:00.000000,33.0,25.0,63,99157,423,456,308,300,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T13:00:00.000000,33.0,25.0,63,99164,440,526,267,300,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T14:00:00.000000,34.0,25.0,60,99150,441,567,201,330,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T15:00:00.000000,32.0,24.0,63,99157,432,314,183,330,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T16:00:00.000000,33.0,24.0,59,99157,438,324,116,316,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T17:00:00.000000,33.0,25.0,63,99136,422,383,59,342,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T18:00:00.000000,30.0,25.0,75,99121,428,0,19,333,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T19:00:00.000000,28.0,26.0,89,99107,420,0,1,342,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T20:00:00.000000,26.0,26.0,100,99107,411,0,0,355,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T21:00:00.000000,27.4,24.1,82,99107,408,0,0,358,2.0,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T22:00:00.000000,27.2,24.1,83,99107,413,0,0,6,2.2,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-09T23:00:00.000000,24.9,23.2,90,99107,409,0,0,10,2.4,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T00:00:00.000000,24.7,23.1,91,99107,411,0,0,5,2.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T01:00:00.000000,24.6,23.2,92,99107,405,0,0,3,2.8,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T02:00:00.000000,24.5,23.0,91,99107,403,0,0,6,2.8,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T03:00:00.000000,24.4,23.0,92,99107,409,0,0,14,2.4,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T04:00:00.000000,24.2,23.0,93,99107,405,0,0,21,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T05:00:00.000000,23.6,23.1,97,99063,402,0,0,26,1.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T06:00:00.000000,20.0,20.0,100,99085,399,150,28,341,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T07:00:00.000000,23.0,23.0,100,99107,404,325,87,339,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T08:00:00.000000,26.0,24.0,89,99121,399,416,144,346,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T09:00:00.000000,28.0,25.0,84,99136,415,539,163,358,0.0,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T10:00:00.000000,30.0,25.0,75,99150,418,486,206,358,0.0,7,7
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T11:00:00.000000,32.0,25.0,67,99157,424,412,252,355,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T12:00:00.000000,33.0,26.0,67,99157,434,367,276,348,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T13:00:00.000000,33.0,26.0,67,99164,430,383,264,348,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T14:00:00.000000,34.0,26.0,63,99157,431,428,219,30,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T15:00:00.000000,33.0,25.0,63,99157,427,317,216,50,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T16:00:00.000000,33.0,25.0,63,99114,437,235,181,340,3.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T17:00:00.000000,27.0,25.0,89,99107,426,132,99,60,3.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T18:00:00.000000,26.0,25.0,94,99099,423,0,28,280,3.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T19:00:00.000000,25.0,25.0,100,99092,420,0,1,200,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T20:00:00.000000,24.0,24.0,100,99092,413,0,0,297,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T21:00:00.000000,26.3,24.3,89,99092,413,0,0,62,0.7,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T22:00:00.000000,25.8,24.0,90,99092,407,0,0,85,1.3,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-10T23:00:00.000000,25.1,23.7,92,99092,411,0,0,72,1.4,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T00:00:00.000000,24.9,23.7,93,99092,411,0,0,72,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T01:00:00.000000,24.6,23.6,94,99092,409,0,0,53,1.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T02:00:00.000000,24.4,23.5,95,99092,412,0,0,28,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T03:00:00.000000,24.1,23.4,96,99092,404,0,0,23,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T04:00:00.000000,23.4,23.1,98,99092,410,0,0,102,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T05:00:00.000000,22.7,22.4,98,99085,399,0,0,152,0.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T06:00:00.000000,23.0,23.0,100,99092,405,50,14,27,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T07:00:00.000000,24.0,24.0,100,99099,413,94,51,324,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T08:00:00.000000,25.0,24.0,94,99107,423,55,136,353,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T09:00:00.000000,26.0,25.0,94,99107,429,44,215,15,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T10:00:00.000000,26.0,25.0,94,99107,435,59,237,355,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T11:00:00.000000,26.0,25.0,94,99114,434,63,254,316,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T12:00:00.000000,27.0,26.0,94,99121,426,42,272,321,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T13:00:00.000000,28.0,26.0,89,99114,425,33,278,351,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T14:00:00.000000,27.0,27.0,100,99114,430,43,269,290,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T15:00:00.000000,27.0,26.0,94,99099,427,16,204,80,4.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T16:00:00.000000,25.0,24.0,94,99099,434,0,119,326,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T17:00:00.000000,25.0,24.0,94,99092,430,13,65,130,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T18:00:00.000000,24.0,24.0,100,99092,415,0,19,190,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T19:00:00.000000,24.0,24.0,100,99092,415,0,0,200,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T20:00:00.000000,24.0,24.0,100,99092,414,0,0,136,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T21:00:00.000000,23.6,22.8,95,99092,409,0,0,79,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T22:00:00.000000,23.8,22.9,95,99092,413,0,0,83,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-11T23:00:00.000000,23.1,22.7,98,99092,413,0,0,126,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T00:00:00.000000,23.0,22.6,98,99092,410,0,0,143,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T01:00:00.000000,22.8,22.5,98,99092,408,0,0,156,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T02:00:00.000000,22.8,22.6,99,99092,411,0,0,159,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T03:00:00.000000,22.6,22.5,99,99092,402,0,0,147,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T04:00:00.000000,22.6,22.4,99,99092,409,0,0,140,1.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T05:00:00.000000,22.6,22.6,100,99085,418,0,0,140,2.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T06:00:00.000000,23.0,23.0,100,99085,422,49,33,145,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T07:00:00.000000,23.0,23.0,100,99085,414,95,94,140,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T08:00:00.000000,23.0,23.0,100,99085,416,138,183,128,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T09:00:00.000000,23.0,23.0,100,99085,423,160,290,126,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T10:00:00.000000,23.0,23.0,100,99092,421,156,330,150,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T11:00:00.000000,24.0,23.0,94,99092,430,162,333,97,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T12:00:00.000000,24.0,24.0,100,99085,432,195,366,150,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T13:00:00.000000,23.0,23.0,100,99085,437,184,326,150,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T14:00:00.000000,23.0,23.0,100,99092,433,193,263,270,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T15:00:00.000000,24.0,24.0,100,99092,438,185,240,130,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T16:00:00.000000,24.0,19.5,76,99099,429,102,179,130,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T17:00:00.000000,25.0,20.0,74,99099,431,58,89,180,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T18:00:00.000000,25.0,24.0,94,99092,415,0,18,76,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T19:00:00.000000,24.0,24.0,100,99085,419,0,0,76,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T20:00:00.000000,23.0,23.0,100,99085,418,0,0,14,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T21:00:00.000000,24.1,22.7,92,99085,413,0,0,295,0.7,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T22:00:00.000000,24.1,22.7,92,99085,417,0,0,244,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-12T23:00:00.000000,23.4,22.5,95,99085,414,0,0,228,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T00:00:00.000000,23.2,22.5,96,99085,406,0,0,215,1.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T01:00:00.000000,22.9,22.4,97,99085,407,0,0,214,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T02:00:00.000000,22.7,22.0,96,99085,413,0,0,205,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T03:00:00.000000,22.3,21.3,94,99085,406,0,0,210,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T04:00:00.000000,21.8,21.4,98,99085,408,0,0,153,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T05:00:00.000000,21.6,21.4,99,99077,412,0,0,224,0.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T06:00:00.000000,22.0,22.0,100,99077,412,68,27,241,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T07:00:00.000000,22.0,22.0,100,99077,410,145,91,226,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T08:00:00.000000,22.0,22.0,100,99085,409,138,155,224,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T09:00:00.000000,23.0,22.0,94,99114,416,160,230,228,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T10:00:00.000000,27.0,22.0,74,99129,424,289,275,270,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T11:00:00.000000,29.0,22.0,66,99136,430,355,318,270,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T12:00:00.000000,30.0,21.0,59,99136,417,339,346,235,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T13:00:00.000000,30.0,23.0,66,99136,435,349,296,249,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T14:00:00.000000,30.0,24.0,70,99143,437,459,218,300,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T15:00:00.000000,31.0,24.0,66,99157,436,417,178,256,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T16:00:00.000000,33.0,26.0,67,99150,423,325,143,30,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T17:00:00.000000,32.0,24.0,63,99143,426,296,70,277,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T18:00:00.000000,31.0,26.0,75,99114,425,0,19,25,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T19:00:00.000000,27.0,24.0,84,99085,427,0,1,116,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T20:00:00.000000,23.0,22.0,94,99085,412,0,0,101,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T21:00:00.000000,26.8,24.1,85,99085,414,0,0,8,0.5,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T22:00:00.000000,26.6,24.1,86,99085,412,0,0,354,0.9,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-13T23:00:00.000000,24.2,23.0,93,99085,414,0,0,357,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-14T00:00:00.000000,24.2,23.1,94,99085,407,0,0,351,1.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-14T01:00:00.000000,23.6,23.0,96,99085,409,0,0,352,1.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-14T02:00:00.000000,23.3,22.8,97,99085,404,0,0,356,1.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-14T03:00:00.000000,23.1,22.6,97,99085,405,0,0,357,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-14T04:00:00.000000,23.1,22.6,97,99085,410,0,0,0,1.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-14T05:00:00.000000,22.6,22.4,99,99077,402,0,0,350,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-14T06:00:00.000000,22.0,22.0,100,99085,410,3,20,33,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-01-14T07:00:00.000000,23.0,23.0,100,99092,402,26,79,6,0.0,9,9
